filepath,caption
/content/drive/MyDrive/project/SSG/data/frames/170OQ.mp4/000422.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A brown wood table is located in the floor. A food is being held in the hand. The person is holding the food using the hand in the home office or study room. A black phone or camera is being held in the hand. A black plastic chair is located in the floor. A sandwich is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/1NT8P.mp4/000572.jpg,"A young female person with fair skin, black hair and black clothing. A white marble table is located in the bathroom."
/content/drive/MyDrive/project/SSG/data/frames/05WY6.mp4/000442.jpg,"A young male person with fair skin, brown hair and blue clothing. A brown leather sofa or couch is located in the recreation room or man cave. A blue clothes is located in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/1T2W4.mp4/000500.jpg,"A middle-aged male person with fair skin, brown hair and ash clothing. A brown pillow is being held in the hand. The person is holding the pillow using the hand in the laundryroom. There is a clothes."
/content/drive/MyDrive/project/SSG/data/frames/0SBT3.mp4/000068.jpg,A young male person with fair skin and ash clothing. A black velvet sofa or couch is located in the livingroom. A red book is closed. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the livingroom.
/content/drive/MyDrive/project/SSG/data/frames/45P7D.mp4/000890.jpg,"A young male person with fair skin, black hair and red clothing. A red cloth sofa or couch is located in the livingroom. A ash laptop is on. A black wood table is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/4ZY8C.mp4/000721.jpg,"A young male person with medium skin, black hair and multiple clothing. A white book is being held in the hand. The person is holding the book using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/AF8I2.mp4/000635.jpg,"A child male person with dark skin, black hair and multiple clothing. A food is located in the floor. A ash tile floor is present. A silver metal dish is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/0BWYH.mp4/000110.jpg,"A young male person with fair skin, brown hair and multiple clothing. A food is being held in the hand. The person is holding the bag using the hand in the kitchen. A brown wood shelf is opened. A black plastic bag is being held in the hand. The person is holding the bag using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/1KFLX.mp4/000322.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A black cloth clothes is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/00T4B.mp4/000411.jpg,"A young female person with fair skin, brown hair and multiple clothing. A black shoe is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/4Y8FU.mp4/000129.jpg,"A middle-aged male person with fair skin, black hair and ash clothing. A food is located in the bed."
/content/drive/MyDrive/project/SSG/data/frames/COT5L.mp4/000644.jpg,"A young female person with fair skin, black hair and white clothing. A white wood table is located in the livingroom. A medicine is located in the table. A white ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/65UVU.mp4/000243.jpg,"A young male person with dark skin, black hair and pink clothing. A white wood shelf is placed. A white plastic box is being held in the hand. The person is holding the box using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/0M6IY.mp4/000275.jpg,"A young male person with fair skin, black hair and black clothing. A beige floor is located in the recreation room or man cave. A brown plastic broom is being held in the hand. The person is holding the broom using the hand in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/1VRH1.mp4/000360.jpg,"A young female person with fair skin, blonde hair and multiple clothing. A multiple book is being held in the hand. The person is holding the book using the hand in the bedroom. There is a sofa/couch. There is a floor. There is a chair. A multiple bed is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/CIGGJ.mp4/000856.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A black plastic broom is being held in the hand. The person is holding the broom using the hand in the laundryroom."
/content/drive/MyDrive/project/SSG/data/frames/0C5IQ.mp4/000126.jpg,"A middle-aged male person with dark skin, black hair and ash clothing. A multiple towel is folded. A brown plastic chair is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/4MFE0.mp4/000074.jpg,"A middle-aged male person with medium skin, black hair and white clothing. A food is being held in the hand. The person is holding the food using the hand in the home office or study room. A white plastic bag is being held in the hand. The person is holding the bag using the hand in the home office or study room."
/content/drive/MyDrive/project/SSG/data/frames/0H04V.mp4/000439.jpg,"A middle-aged male person with medium skin, black hair and red clothing. A yellow plastic dish is being held in the hand. The person is holding the dish using the hand in the stairs."
/content/drive/MyDrive/project/SSG/data/frames/1HP1X.mp4/000687.jpg,"A middle-aged male person with dark skin, black hair and orange clothing. A blue blanket is being held in the hand. The person is holding the blanket using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/75MO8.mp4/000310.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A food is being held in the hand. The person is holding the food using the hand in the diningroom. A white plastic dish is being held in the hand. The person is holding the dish using the hand in the diningroom. A transparent glass cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/2QYZA.mp4/000189.jpg,"A young male person with medium skin, black hair and white clothing. A food is being held in the hand. A yellow plastic box is located in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/ANZ0S.mp4/000180.jpg,"A young male person with fair skin, bald hair and black clothing. A black refrigerator is opened."
/content/drive/MyDrive/project/SSG/data/frames/0YXN6.mp4/000605.jpg,"A young male person with dark skin, black hair and multiple clothing. There is a book. There is a chair. There is a paper/notebook."
/content/drive/MyDrive/project/SSG/data/frames/7P0JX.mp4/000949.jpg,"A young female person with medium skin, black hair and brown clothing. A ash steel dish is present. A brown wood door is opened. A brown glass cup or glass or bottle is present."
/content/drive/MyDrive/project/SSG/data/frames/1KC11.mp4/000487.jpg,A middle-aged female person with fair skin and multiple clothing. A brown wood table is located in the floor. A brown textile sofa or couch is located in the floor. A blue laptop is on. A black television is on.
/content/drive/MyDrive/project/SSG/data/frames/463UL.mp4/000134.jpg,"A middle-aged female person with fair skin, black hair and black clothing. A white cotton clothes is being held in the hand. The person is holding the clothes using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/10M0F.mp4/000286.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A white book is being held in the hand. A white paper or notebook is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/8WPPG.mp4/000791.jpg,"A middle-aged male person with medium skin, black hair and multiple clothing. A multiple cotton clothes is being held in the hand. The person is holding the clothes using the hand in the livingroom. A wood doorway is located in the livingroom. A white blanket is being held in the hand. A white tile floor is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/1FGXJ.mp4/000107.jpg,"A middle-aged male person with dark skin, black hair and red clothing. A food is being held in the hand. The person is holding the food using the hand in the kitchen. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the kitchen. A blue ceramic or melamine dish is being held in the hand. The person is holding the dish using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0D5JP.mp4/000261.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A white ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/136V6.mp4/000434.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A brown book is opened. The person is holding the book using the hand in the bedroom. A multiple wood sofa or couch is located in the floor. A multiple wood chair is located in the floor. A multiple wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/D2ES2.mp4/000044.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. A red cloth bag is being held in the hand. The person is holding the bag using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0A8ZT.mp4/000236.jpg,A young male person with fair skin and multiple clothing. A medicine is being held in the hand. The person is holding the bottle using the hand in the bedroom. A black plastic cup or glass or bottle is being held in the hand. The person is holding the bottle using the hand in the bedroom.
/content/drive/MyDrive/project/SSG/data/frames/41GXC.mp4/000113.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A brown wood table is located in the floor. A brown plastic chair is located in the floor. A silver metal cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/A1VTR.mp4/000057.jpg,"A middle-aged male person with fair skin, black hair and ash clothing. There is a paper/notebook."
/content/drive/MyDrive/project/SSG/data/frames/76BFU.mp4/000068.jpg,"A middle-aged male person with dark skin, black hair and pink clothing. A white ceramic or melamine dish is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/10INO.mp4/002339.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A white phone or camera is being held in the hand. The person is holding the phone using the hand in the diningroom. A red wood chair is located in the diningroom. A brown wood table is located in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/9X208.mp4/000789.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A white towel is being held in the hand. A metal doorknob is located in the door. A brown wood door is closed. A wood doorway is located in the wall."
/content/drive/MyDrive/project/SSG/data/frames/00HFP.mp4/000387.jpg,A middle-aged male person with dark skin and black hair. A black leather shoe is located in the floor.
/content/drive/MyDrive/project/SSG/data/frames/18IDK.mp4/000771.jpg,"A middle-aged male person with fair skin, black hair and blue clothing. A blue textile sofa or couch is located in the floor. A multiple book is being held in the hand. The person is holding the book using the hand in the livingroom. A blue textile bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/CBW6S.mp4/000580.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A white table is located in the livingroom. A chair is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/6MH42.mp4/000170.jpg,"A middle-aged male person with fair skin, black hair and brown clothing. A multiple plastic dish is being held in the hand. The person is holding the dish using the hand in the kitchen. A multiple plastic cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/52WDV.mp4/000353.jpg,A person. A brown wool clothes is located in the body.
/content/drive/MyDrive/project/SSG/data/frames/113YU.mp4/000785.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A yellow wood closet or cabinet is closed. A white wood door is closed."
/content/drive/MyDrive/project/SSG/data/frames/1514T.mp4/000518.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A food is being held in the hand. The person is holding the food using the hand in the pantry. A brown wood closet or cabinet is opened. The person is holding the closet cabinet using the hand in the pantry. A wood doorway is located in the kitchen. A brown wood door is opened."
/content/drive/MyDrive/project/SSG/data/frames/4YBN9.mp4/000721.jpg,"A young male person with dark skin, black hair and white clothing. There is a closet/cabinet. There is a door."
/content/drive/MyDrive/project/SSG/data/frames/AH4UW.mp4/000062.jpg,"A young female person with fair skin, black hair and black clothing. A black laptop is being held in the hand. A white wood table is located in the home office or study room. A brown wood door is closed. A metal doorknob is located in the door. A wood doorway is located in the home office or study room."
/content/drive/MyDrive/project/SSG/data/frames/1F706.mp4/000165.jpg,"A middle-aged female person with fair skin, black hair and ash clothing. A metal doorknob is located in the door."
/content/drive/MyDrive/project/SSG/data/frames/15TWQ.mp4/000594.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A multiple book is being held in the hand. The person is holding the book using the hand in the bathroom. A concrete doorway is located in the wall."
/content/drive/MyDrive/project/SSG/data/frames/A33VQ.mp4/000283.jpg,"A young male person with fair skin, black hair and ash clothing. A ash refrigerator is opened. The person is holding the refrigerator using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0UFI4.mp4/001387.jpg,"A young male person with fair skin, black hair and black clothing. There is a clothes. A red sofa or couch is located in the livingroom. A black shoe is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/03PRW.mp4/000118.jpg,"A middle-aged male person with medium skin, black hair and black clothing. A brown sofa or couch is located in the recreation room or man cave. There is a sandwich. The person is holding the snadwich using the hand in the recreation room or man cave. A food is located in the recreation room or man cave. The person is holding the food using the hand in the recreation room or man cave. A ash television is on. A pink blanket is covered."
/content/drive/MyDrive/project/SSG/data/frames/24XHS.mp4/000443.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A medicine is being held in the hand. A white refrigerator is located in the floor. The person is holding the refrigerator using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0NCWX.mp4/000051.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. A brown wood closet or cabinet is closed. The person is holding the closet using the hand in the kitchen. A transparent glass door is closed."
/content/drive/MyDrive/project/SSG/data/frames/70SEI.mp4/000511.jpg,"A middle-aged female person with fair skin, brown hair and green clothing. There is a dish."
/content/drive/MyDrive/project/SSG/data/frames/AXS82.mp4/000707.jpg,"A young male person with fair skin, black hair and multiple clothing. A white refrigerator is opened."
/content/drive/MyDrive/project/SSG/data/frames/024PD.mp4/001588.jpg,A middle-aged male person with medium skin and black clothing. A brown book is opened. A phone or camera is on. The person is holding the phone using the hand in the laundryroom.
/content/drive/MyDrive/project/SSG/data/frames/6E7Q4.mp4/000553.jpg,"A middle-aged female person with fair skin, blonde hair and black clothing. There is a shelf."
/content/drive/MyDrive/project/SSG/data/frames/BU2R4.mp4/000269.jpg,"A young female person with fair skin, black hair and black clothing. A transparent glass cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/1K0SU.mp4/000117.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the closet or walkin closet or spear closet. A white wood door is opened. A cup or glass or bottle is being held in the hand. A wood doorway is located in the closet or walkin closet or spear closet."
/content/drive/MyDrive/project/SSG/data/frames/44T8B.mp4/000169.jpg,"A young female person with fair skin, blonde hair and multiple clothing. There is a mirror."
/content/drive/MyDrive/project/SSG/data/frames/B4MNI.mp4/000351.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A multiple ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/0BLSL.mp4/000560.jpg,"A middle-aged male person with fair skin, brown hair and blue clothing. There is a cup/glass/bottle."
/content/drive/MyDrive/project/SSG/data/frames/0TDOP.mp4/000013.jpg,"A middle-aged male person with medium skin, black hair and ash clothing. A brown paper box is being held in the hand. The person is holding the box using the hand in the kitchen. A wood doorway is located in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/BIK4X.mp4/000103.jpg,A middle-aged male person with dark skin and black clothing. A food is being held in the hand. A black plastic chair is present. A sandwich is being held in the hand. There is a cup/glass/bottle.
/content/drive/MyDrive/project/SSG/data/frames/BL7OF.mp4/000165.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A brown wood floor is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/1MD1H.mp4/000377.jpg,A middle-aged female person with fair skin and blonde hair. A brown leather shoe is located in the foot. A brown cloth sofa or couch is located in the livingroom. A ash blanket is covered.
/content/drive/MyDrive/project/SSG/data/frames/0LHWF.mp4/000022.jpg,"A young female person with fair skin, brown hair and green clothing. A white book is being held in the hand. The person is holding the book using the hand in the livingroom. A food is being held in the hand. The person is holding the food using the hand in the livingroom. A sandwich is being held in the hand. The person is holding the sandwich using the hand in the livingroom. A brown wood table is located in the livingroom. A beige chair is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/3WD4E.mp4/000589.jpg,"A elderly male person with dark skin, black hair and white clothing. There is a bag."
/content/drive/MyDrive/project/SSG/data/frames/BE51K.mp4/000032.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A white window is opened. A black synthetic bag is being held in the hand. The person is holding the bag using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/0FC0N.mp4/000846.jpg,"A middle-aged male person with medium skin, black hair and blue clothing. A food is being held in the hand. The person is holding the food using the hand in the bedroom. There is a dish. A white plastic bag is being held in the hand. The person is holding the bag using the hand in the bedroom. There is a sandwich. The person is holding the sandwich using the hand in the bedroom. A silver steel cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/1E1VE.mp4/000082.jpg,A person with fair skin and blue clothing. A black vacuum is being held in the hand. The person is holding the vacuum using the hand in the home office or study room. There is a towel.
/content/drive/MyDrive/project/SSG/data/frames/2P2ZC.mp4/000299.jpg,"A young female person with fair skin, black hair and blue clothing. A light is located in the home office or study room."
/content/drive/MyDrive/project/SSG/data/frames/16UNJ.mp4/000705.jpg,A person. A black shoe is located in the table. The person is holding the shoe using the hand in the laundryroom.
/content/drive/MyDrive/project/SSG/data/frames/4Q766.mp4/000155.jpg,"A young male person with fair skin, brown hair and blue clothing. A medicine is being held in the hand. A white plastic cup or glass or bottle is being held in the hand. The person is holding the bottle using the hand in the stairs."
/content/drive/MyDrive/project/SSG/data/frames/0ZC7L.mp4/000176.jpg,"A middle-aged female person with fair skin, brown hair and black clothing. A brown wood floor is located in the stairs."
/content/drive/MyDrive/project/SSG/data/frames/40DSU.mp4/000016.jpg,A person. A white wood door is closed.
/content/drive/MyDrive/project/SSG/data/frames/0IKE9.mp4/000603.jpg,"A young female person with fair skin, blonde hair and green clothing. A black television is on. There is a chair. A transparent glass cup or glass or bottle is placed."
/content/drive/MyDrive/project/SSG/data/frames/0OSJY.mp4/000450.jpg,"A young person with fair skin, black hair and ash clothing. A metal doorknob is located in the door. The person is holding the doorknob using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/0J5T4.mp4/000295.jpg,"A middle-aged male person with fair skin, black hair and black clothing. There is a food. There is a cup/glass/bottle."
/content/drive/MyDrive/project/SSG/data/frames/17LNN.mp4/000732.jpg,"A young female person with fair skin, blonde hair and multiple clothing. A food is being held in the hand. The person is holding the food using the hand in the bedroom. A dish is being held in the hand. The person is holding the dish using the hand in the bedroom. A black plastic cup or glass or bottle is being held in the hand. The person is holding the bottle using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/0LNLR.mp4/000133.jpg,"A young female person with fair skin, brown hair and red clothing. A brown cloth sofa or couch is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/448J4.mp4/000359.jpg,"A child male person with dark skin, black hair and multiple clothing. A food is located in the dish. The person is holding the dish using the hand in the diningroom. A silver metal dish is located in the hallway. The person is holding the dish using the hand in the diningroom. A white tile floor is located in the diningroom. A multiple pillow is being held in the hand. The person is holding the pillow using the hand in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/1U9TF.mp4/000183.jpg,"A middle-aged male person with fair skin, black hair and multiple clothing. A multiple vacuum is located in the floor."
/content/drive/MyDrive/project/SSG/data/frames/99WON.mp4/000231.jpg,"A middle-aged male person with fair skin, black hair and ash clothing. A ash chair is located in the stairs."
/content/drive/MyDrive/project/SSG/data/frames/0L07S.mp4/000067.jpg,"A young male person with fair skin, black hair and black clothing. A black phone or camera is being held in the hand. The person is holding the phone using the hand in the stairs. A transparent window is closed. A brown wood floor is located in the stairs."
/content/drive/MyDrive/project/SSG/data/frames/1DNAX.mp4/000106.jpg,"A middle-aged female person with fair skin, brown hair and black clothing. A doorknob is located in the door. A white wood closet or cabinet is opened. The person is holding the closet using the hand in the hallway. A white wood door is opened."
/content/drive/MyDrive/project/SSG/data/frames/0KISF.mp4/000338.jpg,"A middle-aged male person with dark skin, black hair and black clothing. A white towel is being held in the hand. The person is holding the towel using the hand in the stairs. A white blanket is being held in the hand. The person is holding the blanket using the hand in the stairs."
/content/drive/MyDrive/project/SSG/data/frames/BFVX0.mp4/000499.jpg,"A middle-aged female person with fair skin, black hair and ash clothing. A food is being held in the hand. A sandwich is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/03OQS.mp4/000335.jpg,"A middle-aged male person with medium skin, black hair and blue clothing. A green cotton clothes is located in the bedroom. The person is holding the clothes using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/C7R3J.mp4/000051.jpg,"A middle-aged male person with fair skin, brown hair and black clothing. A white plastic bag is placed. The person is holding the bag using the hand in the bedroom. A white tile floor is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/250SN.mp4/000010.jpg,A person. There is a shoe.
/content/drive/MyDrive/project/SSG/data/frames/0RROG.mp4/000178.jpg,"A young male person with fair skin, black hair and multiple clothing. A yellow light is on."
/content/drive/MyDrive/project/SSG/data/frames/1375X.mp4/000791.jpg,"A middle-aged male person with fair skin, brown hair and ash clothing. A brown wood shelf is opened. A brown wood closet or cabinet is opened. A floor is located in the pantry. A red metal broom is placed. The person is holding the broom using the hand in the pantry."
/content/drive/MyDrive/project/SSG/data/frames/0UBYY.mp4/000312.jpg,"A young male person with fair skin, brown hair and blue clothing. A book is being held in the hand. A phone or camera is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/14JPP.mp4/000919.jpg,"A middle-aged female person with fair skin, brown hair and pink clothing. A mirror is located in the table. A white cotton clothes is located in the bedroom. The person is holding the clothes using the hand in the bedroom. A pink wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/B6487.mp4/000558.jpg,"A middle-aged female person with dark skin, black hair and pink clothing. A transparent plastic cup or glass or bottle is being held in the hand. The person is holding the bottle using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/0WYBK.mp4/000020.jpg,"A young male person with fair skin, black hair and orange clothing. A white velvet sofa or couch is located in the bedroom. A black book is being held in the hand. The person is holding the book using the hand in the bedroom. A food is located in the dish. A black paper or notebook is being held in the hand. The person is holding the paper notebook using the hand in the bedroom. A white ceramic or melamine dish is located in the leg. A white velvet chair is located in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/8BG1T.mp4/000509.jpg,"A middle-aged female person with fair skin, brown hair and black clothing. A multiple silk sofa or couch is located in the floor. A black television is on. A blue metal cup or glass or bottle is being held in the hand. The person is holding the can using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/4L6GZ.mp4/000740.jpg,"A middle-aged male person with medium skin, black hair and red clothing. A yellow window is closed."
/content/drive/MyDrive/project/SSG/data/frames/1L5D3.mp4/000075.jpg,"A middle-aged male person with dark skin, black hair and black clothing. A brown wood shelf is closed. A white pillow is being held in the hand. The person is holding the pillow using the hand in the bedroom."
/content/drive/MyDrive/project/SSG/data/frames/CVPQR.mp4/000716.jpg,"A young female person with dark skin, black hair and brown clothing. A black laptop is being held in the hand. The person is holding the laptop using the hand in the livingroom. A white plastic chair is located in the livingroom. A white marble table is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/15TWQ.mp4/000455.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A multiple book is being held in the hand. The person is holding the book using the hand in the bathroom. A mirror is located in the wall."
/content/drive/MyDrive/project/SSG/data/frames/8W31Y.mp4/000179.jpg,A middle-aged male person with fair skin and black hair. A food is located in the table. A ash blanket is covered. A ash wood bed is used.
/content/drive/MyDrive/project/SSG/data/frames/0FO58.mp4/000674.jpg,A elderly male person with dark skin and multiple clothing. A concrete doorway is located in the wall.
/content/drive/MyDrive/project/SSG/data/frames/19MUM.mp4/000273.jpg,"A middle-aged female person with fair skin, blonde hair and multiple clothing. A mirror is being held in the hand. A transparent plastic cup or glass or bottle is placed."
/content/drive/MyDrive/project/SSG/data/frames/8ENLP.mp4/000357.jpg,"A middle-aged female person with fair skin, brown hair and multiple clothing. A pink towel is covered. A black textile shoe is located in the foot. A white tile floor is located in the bedroom. A white pillow is located in the lap. A pink blanket is covered."
/content/drive/MyDrive/project/SSG/data/frames/ATJEO.mp4/000180.jpg,"A young male person with fair skin, black hair and brown clothing. A multiple cotton clothes is being held in the hand. The person is holding the clothes using the hand in the recreation room or man cave. A silver phone or camera is being held in the hand. The person is holding the phone using the hand in the recreation room or man cave."
/content/drive/MyDrive/project/SSG/data/frames/7MRKY.mp4/000549.jpg,"A young female person with medium skin, black hair and blue clothing. A black plastic broom is being held in the hand. The person is holding the broom using the hand in the home office or study room. A white tile floor is located in the home office or study room."
/content/drive/MyDrive/project/SSG/data/frames/1K4ZT.mp4/000139.jpg,"A middle-aged male person with medium skin, black hair and pink clothing. A multiple cotton clothes is located in the closet or walkin closet or spear closet. A white wood shelf is opened. A white wood closet or cabinet is opened."
/content/drive/MyDrive/project/SSG/data/frames/1IPYC.mp4/000168.jpg,"A young male person with medium skin, black hair and blue clothing. A white book is being held in the hand. The person is holding the book using the hand in the livingroom. A white paper or notebook is being held in the hand. The person is holding the paper notebook using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/AKALB.mp4/000022.jpg,"A middle-aged male person with dark skin, black hair and white clothing. A white cloth bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/94EHE.mp4/000433.jpg,"A young male person with fair skin, brown hair and black clothing. There is a box."
/content/drive/MyDrive/project/SSG/data/frames/0RQZC.mp4/000291.jpg,"A middle-aged male person with dark skin, black hair and blue clothing. A brown pillow is being held in the hand. A white plastic chair is located in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/7ZTGM.mp4/000175.jpg,"A middle-aged female person with fair skin, brown hair and blue clothing. A food is located in the stove. A white metal door is closed."
/content/drive/MyDrive/project/SSG/data/frames/0EJAG.mp4/000342.jpg,"A middle-aged male person with fair skin, black hair and black clothing. A multiple metal wood table is located in the floor. A transparent glass cup or glass or bottle is being held in the hand."
/content/drive/MyDrive/project/SSG/data/frames/BVDIM.mp4/000699.jpg,"A child female person with fair skin, brown hair and pink clothing. A sandwich is being held in the hand. A food is being held in the hand. A white ceramic or melamine dish is being held in the hand. A red wood table is located in the diningroom. A wood doorway is located in the diningroom."
/content/drive/MyDrive/project/SSG/data/frames/IET7H.mp4/000459.jpg,A middle-aged male person with fair skin and black clothing. A metal doorknob is located in the door. A white wood closet or cabinet is opened. The person is holding the closet using the hand in the hallway. A white wood door is opened. The person is holding the door using the hand in the hallway. A brown textile bag is being held in the hand. The person is holding the bag using the hand in the hallway.
/content/drive/MyDrive/project/SSG/data/frames/AFCDN.mp4/000234.jpg,"A middle-aged male person with dark skin, black hair and ash clothing. A food is being held in the hand. The person is holding the food using the hand in the kitchen. A multiple polythene bag is being held in the hand. The person is holding the bag using the hand in the kitchen."
/content/drive/MyDrive/project/SSG/data/frames/19ZGX.mp4/000065.jpg,"A middle-aged male person with fair skin, brown hair and multiple clothing. A white ceramic or melamine dish is being held in the hand. The person is holding the dish using the hand in the livingroom. A white ceramic or melamine cup or glass or bottle is being held in the hand. The person is holding the cup using the hand in the livingroom."
/content/drive/MyDrive/project/SSG/data/frames/1ECM2.mp4/000184.jpg,"A young male person with fair skin, blonde hair and black clothing. A food is being held in the hand. A wood doorway is located in the closet or walkin closet or spear closet. A blue metal broom is placed."
/content/drive/MyDrive/project/SSG/data/frames/136V6.mp4/000451.jpg,"A middle-aged male person with dark skin, black hair and multiple clothing. A brown book is opened. The person is holding the book using the hand in the bedroom. A multiple wood sofa or couch is located in the floor. There is a chair. A multiple wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/02SKC.mp4/000097.jpg,"A young male person with dark skin, black hair and blue clothing. A pink blanket is covered. A red wood bed is neat."
/content/drive/MyDrive/project/SSG/data/frames/0FC0N.mp4/000915.jpg,"A middle-aged male person with medium skin, black hair and blue clothing. A food is being held in the hand. The person is holding the food using the hand in the bedroom. There is a dish. A white plastic bag is being held in the hand. The person is holding the bag using the hand in the bedroom. There is a sandwich. A silver steel cup or glass or bottle is being held in the hand. The person is holding the glass using the hand in the bedroom. A pink refrigerator is opened."
/content/drive/MyDrive/project/SSG/data/frames/0M1ZU.mp4/000072.jpg,A young female person with dark skin and black hair. A multiple book is being held in the hand. The person is holding the book using the hand in the bedroom. A purple blanket is being held in the hand. The person is holding the blanket using the hand in the bedroom.
/content/drive/MyDrive/project/SSG/data/frames/0XB7U.mp4/000425.jpg,"A young male person with fair skin, black hair and ash clothing. A ash cotton clothes is being held in the hand. The person is holding the clothes using the hand in the diningroom. A ash towel is being held in the hand. The person is holding the towel using the hand in the diningroom."
